leaf_signature,parent,full_key,value,locale_count
ihub.scKeyStatus,crm.contentCal,crm.contentCal.ihub.scKeyStatus,Key Status,12
ihub.scKeyStatus,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scKeyStatus,Key Status,5
ihub.scIntActive,crm.contentCal,crm.contentCal.ihub.scIntActive,Integration Active,12
ihub.scIntActive,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scIntActive,Integration Active,5
ihub.scNoResult,crm.contentCal,crm.contentCal.ihub.scNoResult,No results,12
ihub.scNoResult,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scNoResult,No results,5
ihub.scApplied,crm.contentCal,crm.contentCal.ihub.scApplied,Applied,12
ihub.scApplied,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scApplied,Applied,5
ihub.scApplyFail,crm.contentCal,crm.contentCal.ihub.scApplyFail,Application Failed,12
ihub.scApplyFail,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scApplyFail,Application Failed,5
ihub.scApplying,crm.contentCal,crm.contentCal.ihub.scApplying,Applying...,12
ihub.scApplying,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scApplying,Applying...,5
ihub.scAutoApply,crm.contentCal,crm.contentCal.ihub.scAutoApply,Auto Apply,12
ihub.scAutoApply,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scAutoApply,Auto Apply,5
ihub.scAutoLink,crm.contentCal,crm.contentCal.ihub.scAutoLink,Auto Link,12
ihub.scAutoLink,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scAutoLink,Auto Link,5
ihub.scIssueReq,crm.contentCal,crm.contentCal.ihub.scIssueReq,Issue Request,12
ihub.scIssueReq,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scIssueReq,Issue Request,5
ihub.scOAuthSteps,crm.contentCal,crm.contentCal.ihub.scOAuthSteps,OAuth Steps,12
ihub.scOAuthSteps,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scOAuthSteps,OAuth Steps,5
ihub.scApplyTitle,crm.contentCal,crm.contentCal.ihub.scApplyTitle,API Key Application,12
ihub.scApplyTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scApplyTitle,API Key Application,5
ihub.scApiTitle,crm.contentCal,crm.contentCal.ihub.scApiTitle,Direct API Key Registration,12
ihub.scApiTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scApiTitle,Direct API Key Registration,5
ihub.scApiSteps,crm.contentCal,crm.contentCal.ihub.scApiSteps,Registration Steps,12
ihub.scApiSteps,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scApiSteps,Registration Steps,5
ihub.scSubmitApply,crm.contentCal,crm.contentCal.ihub.scSubmitApply,Submit Application,12
ihub.scSubmitApply,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scSubmitApply,Submit Application,5
ihub.scSubmitting,crm.contentCal,crm.contentCal.ihub.scSubmitting,Submitting...,12
ihub.scSubmitting,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scSubmitting,Submitting...,5
ihub.scFieldName,crm.contentCal,crm.contentCal.ihub.scFieldName,Name,12
ihub.scFieldName,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scFieldName,Name,5
ihub.scFieldEmail,crm.contentCal,crm.contentCal.ihub.scFieldEmail,Email,12
ihub.scFieldEmail,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scFieldEmail,Email,5
ihub.scVerifyInfo,crm.contentCal,crm.contentCal.ihub.scVerifyInfo,Verify Info,12
ihub.scVerifyInfo,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scVerifyInfo,Verify Info,5
ihub.scAutoGuideTitle,crm.contentCal,crm.contentCal.ihub.scAutoGuideTitle,Auto Integration Guide,12
ihub.scAutoGuideTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scAutoGuideTitle,Auto Integration Guide,5
ihub.scanAll,crm.contentCal,crm.contentCal.ihub.scanAll,Scan All,12
ihub.scanAll,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.scanAll,Scan All,5
ihub.linkAllBtn,crm.contentCal,crm.contentCal.ihub.linkAllBtn,Link All,12
ihub.linkAllBtn,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.linkAllBtn,Link All,5
ihub.registerBtn,crm.contentCal,crm.contentCal.ihub.registerBtn,Register,12
ihub.registerBtn,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.registerBtn,Register,5
ihub.autoSync,crm.contentCal,crm.contentCal.ihub.autoSync,Auto Sync,12
ihub.autoSync,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.autoSync,Auto Sync,5
ihub.autoReg,crm.contentCal,crm.contentCal.ihub.autoReg,Auto Register,12
ihub.autoReg,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.autoReg,Auto Register,5
ihub.applyField1,crm.contentCal,crm.contentCal.ihub.applyField1,Applicant Name,12
ihub.applyField1,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.applyField1,Applicant Name,5
ihub.applyField1Ph,crm.contentCal,crm.contentCal.ihub.applyField1Ph,John Doe,12
ihub.applyField1Ph,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.applyField1Ph,John Doe,5
ihub.applyField2,crm.contentCal,crm.contentCal.ihub.applyField2,Email,12
ihub.applyField2,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.applyField2,Email,5
ihub.applyField3,crm.contentCal,crm.contentCal.ihub.applyField3,Business Number,12
ihub.applyField3,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.applyField3,Business Number,5
ihub.applyAgreement,crm.contentCal,crm.contentCal.ihub.applyAgreement,I agree to Terms,12
ihub.applyAgreement,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.applyAgreement,I agree to Terms,5
ihub.applySubmit,crm.contentCal,crm.contentCal.ihub.applySubmit,Apply,12
ihub.applySubmit,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.applySubmit,Apply,5
ihub.apiRegister,crm.contentCal,crm.contentCal.ihub.apiRegister,API Register,12
ihub.apiRegister,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.apiRegister,API Register,5
ihub.intActive,crm.contentCal,crm.contentCal.ihub.intActive,Active,12
ihub.intActive,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.intActive,Active,5
ihub.intActiveStatus,crm.contentCal,crm.contentCal.ihub.intActiveStatus,Active Status,12
ihub.intActiveStatus,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.intActiveStatus,Active Status,5
ihub.intProgress,crm.contentCal,crm.contentCal.ihub.intProgress,Progress,12
ihub.intProgress,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.intProgress,Progress,5
ihub.allDone,crm.contentCal,crm.contentCal.ihub.allDone,All Done,12
ihub.allDone,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.allDone,All Done,5
ihub.autoApply,crm.contentCal,crm.contentCal.ihub.autoApply,Auto Apply,12
ihub.autoApply,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.autoApply,Auto Apply,5
ihub.pipeDone,crm.contentCal,crm.contentCal.ihub.pipeDone,Pipeline Done,12
ihub.pipeDone,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.pipeDone,Pipeline Done,5
ihub.pipeRunning,crm.contentCal,crm.contentCal.ihub.pipeRunning,Pipeline Running,12
ihub.pipeRunning,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.pipeRunning,Pipeline Running,5
ihub.dwConnect,crm.contentCal,crm.contentCal.ihub.dwConnect,Connect,12
ihub.dwConnect,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwConnect,Connect,5
ihub.dwDisconn,crm.contentCal,crm.contentCal.ihub.dwDisconn,Disconnected,12
ihub.dwDisconn,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwDisconn,Disconnected,5
ihub.dwDisconnect,crm.contentCal,crm.contentCal.ihub.dwDisconnect,Disconnected,12
ihub.dwDisconnect,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwDisconnect,Disconnected,5
ihub.dwDisconnBtn,crm.contentCal,crm.contentCal.ihub.dwDisconnBtn,Disconnect,12
ihub.dwDisconnBtn,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwDisconnBtn,Disconnect,5
ihub.dwSyncing,crm.contentCal,crm.contentCal.ihub.dwSyncing,Syncing...,12
ihub.dwSyncing,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwSyncing,Syncing...,5
ihub.dwSyncSch,crm.contentCal,crm.contentCal.ihub.dwSyncSch,Sync Schedule,12
ihub.dwSyncSch,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwSyncSch,Sync Schedule,5
ihub.dwConnDesc,crm.contentCal,crm.contentCal.ihub.dwConnDesc,Manage DW connection info.,12
ihub.dwConnDesc,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwConnDesc,Manage DW connection info.,5
ihub.dwPipeline,crm.contentCal,crm.contentCal.ihub.dwPipeline,Pipeline,12
ihub.dwPipeline,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwPipeline,Pipeline,5
ihub.dwRtCdc,crm.contentCal,crm.contentCal.ihub.dwRtCdc,Real-time CDC,12
ihub.dwRtCdc,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwRtCdc,Real-time CDC,5
ihub.dwAutoSchema,crm.contentCal,crm.contentCal.ihub.dwAutoSchema,Auto Schema,12
ihub.dwAutoSchema,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwAutoSchema,Auto Schema,5
ihub.dwE2E,crm.contentCal,crm.contentCal.ihub.dwE2E,End-to-End,12
ihub.dwE2E,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwE2E,End-to-End,5
ihub.dwFlexSch,crm.contentCal,crm.contentCal.ihub.dwFlexSch,Flexible Schedule,12
ihub.dwFlexSch,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFlexSch,Flexible Schedule,5
ihub.dwCostOpt,crm.contentCal,crm.contentCal.ihub.dwCostOpt,Cost Optimization,12
ihub.dwCostOpt,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwCostOpt,Cost Optimization,5
ihub.dwArchTitle,crm.contentCal,crm.contentCal.ihub.dwArchTitle,Data Architecture,12
ihub.dwArchTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwArchTitle,Data Architecture,5
ihub.dwCrm,crm.contentCal,crm.contentCal.ihub.dwCrm,CRM,12
ihub.dwCrm,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwCrm,CRM,5
ihub.dwBqFeat1,crm.contentCal,crm.contentCal.ihub.dwBqFeat1,BigQuery ML Support,12
ihub.dwBqFeat1,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwBqFeat1,BigQuery ML Support,5
ihub.dwBqFeat2,crm.contentCal,crm.contentCal.ihub.dwBqFeat2,Real-time Streaming Insert,12
ihub.dwBqFeat2,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwBqFeat2,Real-time Streaming Insert,5
ihub.dwBqFeat3,crm.contentCal,crm.contentCal.ihub.dwBqFeat3,Auto Schema Detection,12
ihub.dwBqFeat3,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwBqFeat3,Auto Schema Detection,5
ihub.dwFeat1,crm.contentCal,crm.contentCal.ihub.dwFeat1,Large-scale Data Processing,12
ihub.dwFeat1,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeat1,Large-scale Data Processing,5
ihub.dwFeat2,crm.contentCal,crm.contentCal.ihub.dwFeat2,Real-time Sync,12
ihub.dwFeat2,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeat2,Real-time Sync,5
ihub.dwFeat3,crm.contentCal,crm.contentCal.ihub.dwFeat3,Auto Schema Mapping,12
ihub.dwFeat3,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeat3,Auto Schema Mapping,5
ihub.dwFeat4,crm.contentCal,crm.contentCal.ihub.dwFeat4,Cost Optimization,12
ihub.dwFeat4,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeat4,Cost Optimization,5
ihub.dwFeat5,crm.contentCal,crm.contentCal.ihub.dwFeat5,Multi-region Support,12
ihub.dwFeat5,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeat5,Multi-region Support,5
ihub.dwFeatureAutoScale,crm.contentCal,crm.contentCal.ihub.dwFeatureAutoScale,Auto Scaling,12
ihub.dwFeatureAutoScale,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeatureAutoScale,Auto Scaling,5
ihub.dwFeatureAutoWLM,crm.contentCal,crm.contentCal.ihub.dwFeatureAutoWLM,Auto Workload Mgmt,12
ihub.dwFeatureAutoWLM,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeatureAutoWLM,Auto Workload Mgmt,5
ihub.dwFeatureMLflow,crm.contentCal,crm.contentCal.ihub.dwFeatureMLflow,ML Flow Integration,12
ihub.dwFeatureMLflow,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeatureMLflow,ML Flow Integration,5
ihub.dwFeatureSpectrum,crm.contentCal,crm.contentCal.ihub.dwFeatureSpectrum,Spectrum Support,12
ihub.dwFeatureSpectrum,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeatureSpectrum,Spectrum Support,5
ihub.dwFeatureUnity,crm.contentCal,crm.contentCal.ihub.dwFeatureUnity,Unity Catalog,12
ihub.dwFeatureUnity,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.dwFeatureUnity,Unity Catalog,5
ihub.bulkTitle,crm.contentCal,crm.contentCal.ihub.bulkTitle,Bulk Import,12
ihub.bulkTitle,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.bulkTitle,Bulk Import,5
ihub.importBtn,crm.contentCal,crm.contentCal.ihub.importBtn,Import,12
ihub.importBtn,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.importBtn,Import,5
ihub.csvFormat,crm.contentCal,crm.contentCal.ihub.csvFormat,CSV Format,12
ihub.csvFormat,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.csvFormat,CSV Format,5
ihub.jsonFormat,crm.contentCal,crm.contentCal.ihub.jsonFormat,JSON Format,12
ihub.jsonFormat,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.jsonFormat,JSON Format,5
ihub.efTimestamp,crm.contentCal,crm.contentCal.ihub.efTimestamp,Timestamp,12
ihub.efTimestamp,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.efTimestamp,Timestamp,5
ihub.efEventType,crm.contentCal,crm.contentCal.ihub.efEventType,Event Type,12
ihub.efEventType,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.efEventType,Event Type,5
ihub.efPayload,crm.contentCal,crm.contentCal.ihub.efPayload,Payload,12
ihub.efPayload,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.efPayload,Payload,5
ihub.licDesc,crm.contentCal,crm.contentCal.ihub.licDesc,Check and manage your license.,12
ihub.licDesc,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licDesc,Check and manage your license.,5
ihub.licStatus,crm.contentCal,crm.contentCal.ihub.licStatus,Status,12
ihub.licStatus,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licStatus,Status,5
ihub.licActive,crm.contentCal,crm.contentCal.ihub.licActive,Active,12
ihub.licActive,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licActive,Active,5
ihub.licActivate,crm.contentCal,crm.contentCal.ihub.licActivate,Activate,12
ihub.licActivate,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licActivate,Activate,5
ihub.licActivating,crm.contentCal,crm.contentCal.ihub.licActivating,Activating...,12
ihub.licActivating,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licActivating,Activating...,5
ihub.licActivated,crm.contentCal,crm.contentCal.ihub.licActivated,Activated,12
ihub.licActivated,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licActivated,Activated,5
ihub.licDeactivated,crm.contentCal,crm.contentCal.ihub.licDeactivated,Inactive,12
ihub.licDeactivated,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licDeactivated,Inactive,5
ihub.licExpiry,crm.contentCal,crm.contentCal.ihub.licExpiry,Expiry,12
ihub.licExpiry,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licExpiry,Expiry,5
ihub.licFeatures,crm.contentCal,crm.contentCal.ihub.licFeatures,Features,12
ihub.licFeatures,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licFeatures,Features,5
ihub.licSupport,crm.contentCal,crm.contentCal.ihub.licSupport,Support,12
ihub.licSupport,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licSupport,Support,5
ihub.licKeyLabel,crm.contentCal,crm.contentCal.ihub.licKeyLabel,License Key,12
ihub.licKeyLabel,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licKeyLabel,License Key,5
ihub.licKeyPh,crm.contentCal,crm.contentCal.ihub.licKeyPh,Enter license key,12
ihub.licKeyPh,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.licKeyPh,Enter license key,5
ihub.edit,crm.contentCal,crm.contentCal.ihub.edit,Edit,12
ihub.edit,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.edit,Edit,5
ihub.memberStoreUrl,crm.contentCal,crm.contentCal.ihub.memberStoreUrl,Store URL,12
ihub.memberStoreUrl,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberStoreUrl,Store URL,5
ihub.memberWebsite,crm.contentCal,crm.contentCal.ihub.memberWebsite,Website,12
ihub.memberWebsite,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberWebsite,Website,5
ihub.memberIndustry,crm.contentCal,crm.contentCal.ihub.memberIndustry,Industry,12
ihub.memberIndustry,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberIndustry,Industry,5
ihub.memberIndustryPh,crm.contentCal,crm.contentCal.ihub.memberIndustryPh,e.g. E-commerce,12
ihub.memberIndustryPh,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberIndustryPh,e.g. E-commerce,5
ihub.memberDept,crm.contentCal,crm.contentCal.ihub.memberDept,Department,12
ihub.memberDept,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberDept,Department,5
ihub.memberDeptPh,crm.contentCal,crm.contentCal.ihub.memberDeptPh,e.g. Marketing,12
ihub.memberDeptPh,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberDeptPh,e.g. Marketing,5
ihub.memberPosition,crm.contentCal,crm.contentCal.ihub.memberPosition,Position,12
ihub.memberPosition,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberPosition,Position,5
ihub.memberPositionPh,crm.contentCal,crm.contentCal.ihub.memberPositionPh,e.g. Team Lead,12
ihub.memberPositionPh,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberPositionPh,e.g. Team Lead,5
ihub.memberBankName,crm.contentCal,crm.contentCal.ihub.memberBankName,Bank Name,12
ihub.memberBankName,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberBankName,Bank Name,5
ihub.memberBankAcct,crm.contentCal,crm.contentCal.ihub.memberBankAcct,Account Number,12
ihub.memberBankAcct,pages.marketingIntel.influencer,pages.marketingIntel.influencer.ihub.memberBankAcct,Account Number,5
ihub.memberCsPhone,crm.contentCal,crm.contentCal.ihub.memberCsPhone,CS Phone,12
